,id,partner_id,participant_id,partner_name,type_of_product,date,currency,qty,unit_price,unit,total,total_usd
2055,2055,134,,Roy production et distribution,Viande de bovin,2026-02-09,HTG,5881,696.0178401626727,lb,4093280.917996678,31127.611543700972
2056,2056,107,,Agro-Production,Bovin entier,2025-07-13,HTG,13,169959.09592601543,animal,2209468.2470382005,16802.039901431184
2057,2057,175,,AGRIFAZ,Viande de chèvre,2027-01-21,HTG,2112,766.3838660213648,lb,1618602.7250371226,12308.765969864051
2058,2058,165,,Partenaria pour le Développement Local,Mouton entier,2024-05-06,HTG,16,22233.357485046403,animal,355733.71976074245,2705.199389815532
2059,2059,167,,PRODWI BON KALITE,Oeufs,2025-04-10,HTG,5698,153.059624577244,douzaine,872133.7408411363,6632.195747841341
2060,2060,216,,Splendeur agrobusiness,Mouton entier,2026-06-06,HTG,24,19525.258443147442,animal,468606.20263553865,3563.545267190408
2061,2061,187,,Equipe technique de construction,Viande de bovin,2025-12-29,HTG,6361,604.0004010313604,lb,3842046.5509604835,29217.084037722307
2062,2062,156,,EKILIB Pouilailler,Volaille,2025-01-09,HTG,1741,1707.422930123586,animal,2972623.321345163,22605.50054254877
2063,2063,218,,Mouvman Peyizan Nò,Viande de chèvre,2024-10-30,HTG,1294,784.7400527588322,lb,1015453.6282699289,7722.080823345466
2064,2064,167,,PRODWI BON KALITE,Bovin entier,2027-11-01,HTG,8,260969.72629011679,animal,2087757.8103209343,15876.485249588854
2065,2065,105,,Poulailler wilnert,Lait de vache,2026-02-16,HTG,30,478.1296133072193,gallon,14343.88839921658,109.07899923358616
2066,2066,42,,Agroveterinaire,Mouton entier,2027-03-16,HTG,20,20409.147638412087,animal,408182.95276824175,3104.0528727622946
2067,2067,72,,Ferme de Production la Renaissance de Terrier Rouge,Volaille,2025-08-16,HTG,2098,1714.989505237711,animal,3598047.981988718,27361.581612081503
2068,2068,116,,Poulailler chenet,Lait de vache,2024-07-19,HTG,49,522.514878967542,gallon,25603.229069409557,194.70136174455936
2069,2069,185,,Institution Fitz Gérard,Viande de chèvre,2027-04-30,HTG,881,767.1557221728497,lb,675864.1912342806,5139.651644367153
2070,2070,54,,Ferme la chèvre qui rit,Viande de chèvre,2025-11-18,HTG,1925,772.3602597989521,lb,1486793.500112983,11306.414449528387
2071,2071,54,,Ferme la chèvre qui rit,Lait de vache,2024-10-09,HTG,28,492.8291184014607,gallon,13799.2153152409,104.93699859498783
2072,2072,210,,Organisation des Agriculteurs et des Planteurs de Bouette,Volaille,2026-04-01,HTG,1129,1245.5347055249404,animal,1406208.6825376577,10693.602148575343
2073,2073,169,,Probo-K,Viande de chèvre,2026-06-29,HTG,298,657.1960670098009,lb,195844.42796892067,1489.3112393073816
2074,2074,120,,Mouvement de Solidarité des Travailleurs de Saltadère,Viande de bovin,2026-01-27,HTG,4596,585.7658417601375,lb,2692179.808729592,20472.850256498798
2075,2075,119,,Zero Stress poulailler,Mouton entier,2027-10-12,HTG,5,22378.6470914904,animal,111893.23545745198,850.8991289540074
2076,2076,87,,MS Boucherie,Viande de bovin,2024-10-07,HTG,4455,653.4554299321862,lb,2911143.94034789,22137.97673268357
2077,2077,139,,Ferme Agricole Sapatère,Viande de bovin,2026-07-01,HTG,7116,565.7570300092839,lb,4025927.025546064,30615.414642935848
2078,2078,82,,Poulailler Emilus Jeannot,Viande de chèvre,2027-07-15,HTG,1175,695.5391879646963,lb,817258.5458585182,6214.893884855652
2079,2079,14,,Bon Secours Agro Vèt,Viande de bovin,2026-04-24,HTG,6272,634.0954887385126,lb,3977046.905367951,30243.70270241788
2080,2080,135,,Milord Gerard Steeve,Viande de mouton,2024-12-17,HTG,1284,697.1161702875131,lb,895097.1626491669,6806.822529651459
2081,2081,76,,James Augustin,Oeufs,2024-08-12,HTG,1130,172.46238700903666,douzaine,194882.49732021143,1481.996177340011
2082,2082,26,,Poulailler Herold,Viande de chèvre,2024-02-23,HTG,193,789.6680360178194,lb,152405.93095143914,1158.980463509043
2083,2083,235,,Akasan Tech,Mouton entier,2026-06-23,HTG,15,33658.8063085684,animal,504882.09462852596,3839.4075637150263
2084,2084,73,,Association des apiculteurs de ferrier,Oeufs,2026-01-07,HTG,8963,186.40725721309013,douzaine,1670768.246400927,12705.461949816936
2085,2085,117,,Poulailler Éric Sylvestre,Lait de vache,2024-08-18,HTG,11,460.32469250241945,gallon,5063.571617526614,38.50624804202749
2086,2086,35,,Agropharma,Viande de bovin,2027-04-27,HTG,3729,629.9549139789397,lb,2349101.874227466,17863.892579676547
2087,2087,121,,Klèb Foumi Labòd,Bovin entier,2024-12-12,HTG,10,216343.16197289614,animal,2163431.6197289615,16451.951480828604
2088,2088,103,,Opulence poulailler,Viande de mouton,2026-05-05,HTG,98,663.1892152747071,lb,64992.54309692129,494.2398714594775
2089,2089,182,,Seeds of quality,Viande de mouton,2026-10-14,HTG,1486,579.5603693266667,lb,861226.7088194267,6549.252538550773
2090,2090,229,,Guy Rousleau François ,Viande de bovin,2026-09-05,HTG,6712,661.1890569402989,lb,4437900.950183286,33748.29619911245
2091,2091,228,,Parfait Poulet de Chaire,Volaille,2025-05-11,HTG,351,1545.9198122913356,animal,542617.8541142588,4126.371514176873
2092,2092,7,,Zim Ferme de Recherche Appliquée et de Développement Communautaire ,Viande de mouton,2027-01-02,HTG,893,675.605534792006,lb,603315.7425692613,4587.9524149753715
2093,2093,43,,Solution AgroVétérinaire,Bovin entier,2026-07-15,HTG,12,258342.87767205137,animal,3100114.5320646167,23575.015452962863
2094,2094,65,,Laiterie de Ouanaminthe/GEDWA,Viande de bovin,2025-05-06,HTG,1260,603.5679786892132,lb,760495.6531484086,5783.236906071548
2095,2095,96,,EDMAX,Lait de vache,2024-04-02,HTG,19,497.0300874944597,gallon,9443.571662394734,71.81423317410444
2096,2096,151,,Agro sully plymouth,Bovin entier,2026-01-04,HTG,8,334565.2208635664,animal,2676521.766908531,20353.77769512191
2097,2097,122,,A&F Production Animale et Végétale,Lait de vache,2027-11-23,HTG,43,504.41281016555126,gallon,21689.750837118703,164.94107100470498
2098,2098,158,,Ferme Solidarité,Viande de bovin,2025-05-05,HTG,6695,587.4524529040051,lb,3932994.172192314,29908.700929219118
2099,2099,106,,Association des Jeunes Engagés pour le Développement Socio-économique de Garde-Hiram ,Bovin entier,2024-06-08,HTG,11,174112.14690973778,animal,1915233.6160071157,14564.51419016818
2100,2100,1,,A&P Entreprise Agro Vétérinaire,Mouton entier,2027-05-23,HTG,7,19243.631523297438,animal,134705.42066308207,1024.3758225329434
2101,2101,76,,James Augustin,Viande de mouton,2025-03-13,HTG,1084,664.4862607159812,lb,720303.1066161236,5477.590164381168
2102,2102,158,,Ferme Solidarité,Viande de bovin,2026-01-31,HTG,5581,625.5152591599608,lb,3491000.6613717414,26547.533546553168
2103,2103,125,,Poulailler Vincent Monestime,Viande de mouton,2025-08-29,HTG,1607,611.9795069395916,lb,983451.0676519237,7478.715343360637
2104,2104,53,,Groupman Agrikòl Ferrye,Viande de chèvre,2027-01-31,HTG,614,783.5010819219929,lb,481069.6643001036,3658.3244433467958
2105,2105,208,,EMF Entreprise Agricole,Volaille,2025-07-28,HTG,4995,1345.4968830783673,animal,6720756.930976445,51108.417726056614
2106,2106,27,,Poulailler Adrien,Volaille,2025-05-05,HTG,2213,897.7133942430169,animal,1986639.7414597962,15107.526551025067
2107,2107,212,,Mouvement des Investisseurs de Camp-perrin,Bovin entier,2024-04-23,HTG,6,349837.88993221935,animal,2099027.339593316,15962.18509196438
2108,2108,155,,LEG poulailler,Bovin entier,2025-09-11,HTG,8,114959.20810252248,animal,919673.6648201798,6993.716082282736
2109,2109,104,,Cooperative d'Appui à la Production Agricole  Sud,Viande de bovin,2026-03-26,HTG,430,559.5119868083119,lb,240590.15432757413,1829.5829226431492
2110,2110,116,,Poulailler chenet,Bovin entier,2027-01-26,HTG,15,207773.4817653811,animal,3116602.2264807164,23700.397159549175
2111,2111,213,,Amazone production agricole,Lait de vache,2024-06-09,HTG,38,537.8942778315837,gallon,20439.982557600182,155.43712971559074
2112,2112,3,,Este-agriv,Viande de mouton,2024-05-13,HTG,1197,684.7975293277693,lb,819702.6426053399,6233.480171903725
2113,2113,70,,Dlina Production,Bovin entier,2027-11-28,HTG,5,300511.86814212875,animal,1502559.3407106437,11426.30677346497
2114,2114,150,,Winter poulailler,Viande de bovin,2027-07-26,HTG,6562,693.642212132601,lb,4551680.196014128,34613.53761227473
2115,2115,141,,Odjeeez poulailler,Lait de vache,2026-09-18,HTG,19,542.4018253112365,gallon,10305.634680913494,78.3698454822319
2116,2116,214,,JLJ Poulailler,Volaille,2027-07-09,HTG,3583,1395.4205870559201,animal,4999791.9634213615,38021.23166099895
2117,2117,5,,Ferme Luckner Alexis,Viande de chèvre,2024-05-30,HTG,2396,655.5303330782381,lb,1570650.6780554585,11944.1116201936
2118,2118,25,,Le Sanctuaire Ferme Agricole,Viande de mouton,2025-11-04,HTG,1119,675.5695408482346,lb,755962.3162091746,5748.76286090627
2119,2119,107,,Agro-Production,Viande de chèvre,2025-12-24,HTG,608,759.520759480125,lb,461788.621763916,3511.7005457332016
2120,2120,31,,FERME FENDAL,Bovin entier,2027-06-24,HTG,10,120123.31210888427,animal,1201233.1210888429,9134.852631854319
2121,2121,221,,Ferme La Bellevue,Viande de mouton,2027-05-15,HTG,1476,646.3013854740527,lb,953940.8449597018,7254.303003495831
2122,2122,173,,Entreprise Nationale de Services et de Production Agricole,Viande de mouton,2027-05-07,HTG,2464,673.540627770022,lb,1659604.106825334,12620.56355000254
2123,2123,33,,KABRIT KISKEYA,Viande de chèvre,2026-10-10,HTG,386,718.8997029608205,lb,277495.2853428767,2110.2303067899365
2124,2124,213,,Amazone production agricole,Oeufs,2026-03-13,HTG,911,152.00308945759468,douzaine,138474.81449586875,1053.0404144172528
2125,2125,139,,Ferme Agricole Sapatère,Lait de vache,2024-03-05,HTG,9,450.69596004304515,gallon,4056.263640387406,30.846111333744535
2126,2126,19,,Entreprise Nelton Louis Boucherie- Charcuterie et Rôtisserie,Viande de chèvre,2024-01-27,HTG,3316,717.0402391242103,lb,2377705.4329358814,18081.410136394534
2127,2127,125,,Poulailler Vincent Monestime,Oeufs,2025-01-25,HTG,2704,154.1072684382857,douzaine,416706.0538571245,3168.8673297119735
2128,2128,76,,James Augustin,Viande de mouton,2024-01-09,HTG,2417,696.6664754069508,lb,1683842.8710586,12804.888753297339
2129,2129,203,,Yahvé Shamma,Viande de mouton,2024-03-23,HTG,1314,581.3033113908493,lb,763832.551167576,5808.612556407422
2130,2130,223,,Sol Agriplus,Viande de chèvre,2024-07-01,HTG,725,684.7965222553711,lb,496477.478635144,3775.494134107559
2131,2131,20,,Lakou Royal Ferme AgroEcologique,Lait de vache,2025-05-12,HTG,6,528.4140005953194,gallon,3170.484003571916,24.110144513854877
2132,2132,44,,Dallas Farm,Viande de mouton,2024-01-02,HTG,151,602.7732207136826,lb,91018.75632776607,692.1578427967002
2133,2133,175,,AGRIFAZ,Volaille,2027-06-29,HTG,1304,882.3954095356653,animal,1150643.6140345077,8750.141551593215
2134,2134,225,,Groupe de Reflexion pour le Développement Local,Viande de mouton,2024-06-02,HTG,616,650.6000967923734,lb,400769.659624102,3047.678019955148
2135,2135,214,,JLJ Poulailler,Bovin entier,2026-07-30,HTG,15,117539.95188184475,animal,1763099.2782276713,13407.599073974687
2136,2136,132,,American University of the Caraibeen,Lait de vache,2025-07-22,HTG,50,465.8696586770767,gallon,23293.482933853837,177.13675234869837
2137,2137,181,,Renaissance Ferme,Viande de bovin,2025-04-10,HTG,5438,673.0204619114822,lb,3659885.2718746406,27831.827162544796
2138,2138,45,,Association des Organisations Paysannes de Charlemagne,Viande de bovin,2026-01-07,HTG,2220,693.8168077443956,lb,1540273.3131925582,11713.105043289417
2139,2139,183,,GK Gntreprise Agricole,Viande de mouton,2024-12-06,HTG,854,607.5453458008012,lb,518843.72531388426,3945.5796601816296
2140,2140,151,,Agro sully plymouth,Viande de mouton,2025-04-11,HTG,1089,684.5036265229,lb,745424.4492834382,5668.626990748579
2141,2141,5,,Ferme Luckner Alexis,Mouton entier,2024-11-30,HTG,11,18212.174369154312,animal,200333.91806069744,1523.4518483703228
2142,2142,21,,Coalition des Producteurs pour le Développement Agricole,Viande de bovin,2024-10-09,HTG,1651,617.6601517392645,lb,1019756.9105215257,7754.805403205518
2143,2143,169,,Probo-K,Volaille,2027-06-20,HTG,4439,782.3162371107392,animal,3472701.7765345713,26408.37852878001
2144,2144,5,,Ferme Luckner Alexis,Oeufs,2026-09-08,HTG,652,182.19951589072474,douzaine,118794.08436075253,903.3770673821485
2145,2145,39,,AGROTECH,Volaille,2027-12-04,HTG,2591,1199.3745910744879,animal,3107579.565473998,23631.783767863104
2146,2146,116,,Poulailler chenet,Mouton entier,2025-01-14,HTG,6,24128.59905293496,animal,144771.59431760974,1100.924671616804
2147,2147,80,,PDF Entreprise Agricole,Volaille,2026-02-03,HTG,1616,1154.100064905517,animal,1865025.7048873154,14182.704980131675
2148,2148,200,,Amigo poissonerie et chacuterie,Viande de chèvre,2025-03-08,HTG,1097,783.4154118931305,lb,859406.7068467641,6535.412219367027
2149,2149,118,,Sonje Lakay Poulailler ,Oeufs,2025-07-14,HTG,8043,188.2778901457103,douzaine,1514319.070441948,11515.734375984395
2150,2150,172,,Centre d' Encadrement de la Production Agricole pour le developpement Haiti,Bovin entier,2024-02-23,HTG,9,153741.62046603503,animal,1383674.5841943154,10522.240183987189
2151,2151,234,,AGRITROP,Oeufs,2027-08-29,HTG,9083,192.191267184455,douzaine,1745673.2798364048,13275.081975942243
2152,2152,121,,Klèb Foumi Labòd,Viande de bovin,2025-04-10,HTG,1903,652.8930450646285,lb,1242455.464757988,9448.330530478996
2153,2153,147,,Le poulet du rocher,Lait de vache,2024-12-16,HTG,8,510.890696484018,gallon,4087.125571872144,31.08080282792505
2154,2154,14,,Bon Secours Agro Vèt,Oeufs,2027-04-23,HTG,7168,195.6122604726652,douzaine,1402148.6830680643,10662.727627894024
2155,2155,146,,La réserve poulailler,Volaille,2025-05-23,HTG,317,1546.6727583253823,animal,490295.2643891462,3728.4810980163206
2156,2156,172,,Centre d' Encadrement de la Production Agricole pour le developpement Haiti,Mouton entier,2027-06-21,HTG,13,25542.258569942307,animal,332049.36140925,2525.0902008307985
2157,2157,97,,Bélicia Baltazar,Oeufs,2025-05-21,HTG,2327,199.95999203396283,douzaine,465306.90146303154,3538.4555244337
2158,2158,20,,Lakou Royal Ferme AgroEcologique,Viande de bovin,2027-09-13,HTG,2863,571.6168358787354,lb,1636539.0011208195,12445.1635066222
2159,2159,227,,Entreprise de Production Agricole et dÉlevage ,Lait de vache,2024-02-13,HTG,50,514.4343373436457,gallon,25721.716867182284,195.60240963636718
2160,2160,230,,Backup agricultural consulting firm,Viande de chèvre,2027-12-22,HTG,2841,792.4825034651831,lb,2251442.792344585,17121.237964597603
2161,2161,133,,Jean Renel St Donis,Mouton entier,2026-08-05,HTG,14,32366.60068693218,animal,453132.4096170505,3445.873837392019
2162,2162,114,,Ferme Agricole de Mérande SA,Viande de mouton,2026-04-04,HTG,456,573.3721611707886,lb,261457.7054938796,1988.2715246682858
2163,2163,69,,Ferme Agricole la Réserve,Viande de chèvre,2026-07-12,HTG,3367,662.8276335123452,lb,2231740.6420360664,16971.41172651001
2164,2164,201,,Ferme Vision et Action,Viande de chèvre,2024-02-26,HTG,1574,765.9223338149698,lb,1205561.7534247625,9167.769988021008
2165,2165,47,,Agrogau Entreprise,Lait de vache,2027-04-12,HTG,7,519.6853924705941,gallon,3637.797747294159,27.6638611961533
2166,2166,54,,Ferme la chèvre qui rit,Volaille,2024-11-22,HTG,2476,1087.8858226010063,animal,2693605.2967600916,20483.69046965849
2167,2167,137,,Bastia Ferme d'élevage ,Mouton entier,2026-09-28,HTG,17,21883.871678230174,animal,372025.81852991297,2829.093677033559
2168,2168,56,,Poulailler Jinjha,Viande de bovin,2024-02-07,HTG,272,652.8060692088724,lb,177563.2508248133,1350.2908807970593
2169,2169,112,,La faune et.la.flore production,Bovin entier,2026-08-23,HTG,14,309851.1241586924,animal,4337915.738221693,32987.952381914016
2170,2170,163,,Le Poulet Chic de Marmont,Mouton entier,2025-06-05,HTG,17,21205.625777950252,animal,360495.6382251543,2741.4116975296906
2171,2171,203,,Yahvé Shamma,Bovin entier,2025-04-06,HTG,6,121555.0572430458,animal,729330.3434582748,5546.238353294866
2172,2172,21,,Coalition des Producteurs pour le Développement Agricole,Lait de vache,2024-02-19,HTG,16,527.3633439975491,gallon,8437.813503960786,64.16588215939761
2173,2173,24,,Asosyasyon Pwodiktè Lèt Ench,Viande de bovin,2024-09-02,HTG,6716,668.3968645742088,lb,4488953.342480387,34136.52731924249
2174,2174,89,,Rozaj Global Production et Distribution,Mouton entier,2025-01-31,HTG,10,23360.70685920945,animal,233607.06859209453,1776.4796090653576
2175,2175,52,,Laiterie de Ferrier,Oeufs,2027-10-30,HTG,7208,151.26142628225278,douzaine,1090292.360642478,8291.19665887816
2176,2176,80,,PDF Entreprise Agricole,Volaille,2026-09-22,HTG,1253,1094.0338741356422,animal,1370824.4442919597,10424.520488912241
2177,2177,102,,JEL production,Lait de vache,2025-03-29,HTG,24,451.4797161926118,gallon,10835.513188622685,82.39933983743487
2178,2178,221,,Ferme La Bellevue,Oeufs,2026-06-21,HTG,3261,170.0879491348088,douzaine,554656.8021286115,4217.922449647235
2179,2179,96,,EDMAX,Viande de mouton,2024-04-25,HTG,1012,667.924807332444,lb,675939.9050204332,5140.227414604055
2180,2180,112,,La faune et.la.flore production,Mouton entier,2025-12-24,HTG,21,19596.065899204295,animal,411517.3838832902,3129.4097633710285
2181,2181,97,,Bélicia Baltazar,Mouton entier,2024-09-22,HTG,7,30543.570535843814,animal,213804.9937509067,1625.893488600051
2182,2182,210,,Organisation des Agriculteurs et des Planteurs de Bouette,Bovin entier,2025-12-20,HTG,9,137026.47723900923,animal,1233238.295151083,9378.237985939795
2183,2183,206,,Association des Cadres pour la Protection de l'Environnement,Viande de chèvre,2025-04-04,HTG,2268,773.4016618269161,lb,1754074.9690234456,13338.973148467267
2184,2184,157,,LAVI PAP DIW famasi veterinè,Viande de bovin,2026-11-16,HTG,7236,685.2890355040226,lb,4958751.460907108,37709.13658484493
2185,2185,172,,Centre d' Encadrement de la Production Agricole pour le developpement Haiti,Viande de mouton,2024-07-20,HTG,2246,633.5870619156365,lb,1423036.5410625194,10821.570654467829
2186,2186,210,,Organisation des Agriculteurs et des Planteurs de Bouette,Viande de bovin,2024-10-02,HTG,3785,593.1864367990869,lb,2245210.663284544,17073.845348171435
2187,2187,20,,Lakou Royal Ferme AgroEcologique,Bovin entier,2027-07-26,HTG,10,286357.64136647515,animal,2863576.4136647517,21776.246491747163
2188,2188,125,,Poulailler Vincent Monestime,Viande de chèvre,2024-05-13,HTG,733,692.9726044645349,lb,507948.9190725041,3862.7294226045938
2189,2189,216,,Splendeur agrobusiness,Volaille,2027-05-18,HTG,4797,1670.880867333972,animal,8015215.520601064,60952.209282137366
2190,2190,211,,Ferme Familial Agricole de Pilette,Oeufs,2026-08-02,HTG,5269,191.52691068013672,douzaine,1009155.2923736403,7674.184732879395
2191,2191,27,,Poulailler Adrien,Bovin entier,2026-08-19,HTG,14,146311.71001028398,animal,2048363.9401439757,15576.912092349625
2192,2192,89,,Rozaj Global Production et Distribution,Viande de chèvre,2026-08-15,HTG,1146,658.3967687329122,lb,754522.6969679174,5737.815186067813
